"filename","plate_text","x","y","w","h","legality","plate_type","notes"
"0001.jpg","","7","4","87","36","legal","common","auto_yolo;conf=0.1314"
"3188.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3189.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3190.jpg","","37","11","88","36","legal","common","auto_yolo;conf=0.0206"
"3191.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3192.jpg","","3","6","85","39","legal","common","auto_yolo;conf=0.0220"
"3193.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3194.jpg","","38","4","84","37","legal","common","auto_yolo;conf=0.1619"
"3195.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3196.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3197.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3198.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3199.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3200.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3201.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3202.jpg","","35","12","88","29","legal","common","auto_yolo;conf=0.4191"
"3203.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3204.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3205.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3206.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3207.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3208.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3209.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3210.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3211.jpg","","5","14","83","28","legal","common","auto_yolo;conf=0.2414"
"3212.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3213.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3214.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3215.jpg","","0","12","85","33","legal","common","auto_yolo;conf=0.0498"
"3216.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3217.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3218.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3219.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3220.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3221.jpg","","42","3","83","34","legal","common","auto_yolo;conf=0.2282"
"3222.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3223.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3224.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3225.jpg","","39","5","83","41","legal","common","auto_yolo;conf=0.0131"
"3226.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3227.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3228.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3229.jpg","","8","12","84","29","legal","common","auto_yolo;conf=0.2728"
"3230.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3231.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3232.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3233.jpg","","6","6","87","37","legal","common","auto_yolo;conf=0.0720"
"3234.jpg","","34","10","90","35","legal","common","auto_yolo;conf=0.0157"
"3235.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3236.jpg","","7","12","82","30","legal","common","auto_yolo;conf=0.2224"
"3237.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3238.jpg","","16","2","86","40","legal","common","auto_yolo;conf=0.0203"
"3239.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3240.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3241.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3242.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3243.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3244.jpg","","33","8","87","33","legal","common","auto_yolo;conf=0.0153"
"3245.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3246.jpg","","38","9","80","30","legal","common","auto_yolo;conf=0.1575"
"3247.jpg","","34","14","88","26","legal","common","auto_yolo;conf=0.0640"
"3248.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3249.jpg","","33","11","90","31","legal","common","auto_yolo;conf=0.0579"
"3250.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3251.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3252.jpg","","8","8","84","31","legal","common","auto_yolo;conf=0.2301"
"3253.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3254.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3255.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3256.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3257.jpg","","31","2","87","40","legal","common","auto_yolo;conf=0.0582"
"3258.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3259.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3260.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3261.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3262.jpg","","33","7","89","33","legal","common","auto_yolo;conf=0.0145"
"3263.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3264.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3265.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3266.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3267.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3268.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3269.jpg","","31","12","88","29","legal","common","auto_yolo;conf=0.1173"
"3270.jpg","","8","13","83","28","legal","common","auto_yolo;conf=0.2429"
"3271.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3272.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3273.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3274.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3275.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3276.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3277.jpg","","5","17","87","27","legal","common","auto_yolo;conf=0.0118"
"3278.jpg","","30","11","91","31","legal","common","auto_yolo;conf=0.0518"
"3279.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3280.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3281.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3282.jpg","","12","15","83","27","legal","common","auto_yolo;conf=0.2752"
"3283.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3284.jpg","","34","5","82","34","legal","common","auto_yolo;conf=0.0117"
"3285.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3286.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3287.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3288.jpg","","6","12","88","31","legal","common","auto_yolo;conf=0.3370"
"3289.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3290.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3291.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3292.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3293.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3294.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3295.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3296.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3297.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3298.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3299.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3300.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3301.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3302.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3303.jpg","","6","4","86","37","legal","common","auto_yolo;conf=0.1076"
"3304.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3305.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3306.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3307.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3308.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3309.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3310.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3311.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3312.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3313.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3314.jpg","","0","11","85","33","legal","common","auto_yolo;conf=0.0327"
"3315.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3316.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3317.jpg","","1","3","86","37","legal","common","auto_yolo;conf=0.1210"
"3318.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3319.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3320.jpg","","14","9","91","33","legal","common","auto_yolo;conf=0.5984"
"3321.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3322.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3323.jpg","","8","17","84","25","legal","common","auto_yolo;conf=0.2918"
"3324.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3325.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3326.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3327.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3328.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3329.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3330.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3331.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3332.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3333.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3334.jpg","","3","13","85","29","legal","common","auto_yolo;conf=0.0425"
"3335.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3336.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3337.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3338.jpg","","35","11","87","29","legal","common","auto_yolo;conf=0.1921"
"3339.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3340.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3341.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3342.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3343.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3344.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3345.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3346.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3347.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3348.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3349.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3350.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3351.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3352.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3353.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3354.jpg","","4","16","85","29","legal","common","auto_yolo;conf=0.4514"
"3355.jpg","","6","6","86","39","legal","common","auto_yolo;conf=0.0241"
"3356.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3357.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3358.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3359.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3360.jpg","","11","6","83","40","legal","common","auto_yolo;conf=0.0109"
"3361.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3362.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3363.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3364.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3365.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3366.jpg","","2","3","86","39","legal","common","auto_yolo;conf=0.0197"
"3367.jpg","","4","2","80","40","legal","common","auto_yolo;conf=0.0127"
"3368.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3369.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3370.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3371.jpg","","13","4","87","36","legal","common","auto_yolo;conf=0.1017"
"3372.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3373.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3374.jpg","","33","7","83","30","legal","common","auto_yolo;conf=0.2639"
"3375.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3376.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3377.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3378.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3379.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3380.jpg","","8","7","85","35","legal","common","auto_yolo;conf=0.1017"
"3381.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3382.jpg","","17","8","84","32","legal","common","auto_yolo;conf=0.5007"
"3383.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3384.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3385.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3386.jpg","","34","2","81","41","legal","common","auto_yolo;conf=0.0274"
"3387.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3388.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3389.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3390.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3391.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3392.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3393.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3394.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3395.jpg","","38","8","86","32","legal","common","auto_yolo;conf=0.1191"
"3396.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3397.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3398.jpg","","7","5","84","36","legal","common","auto_yolo;conf=0.0123"
"3399.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3400.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3401.jpg","","3","14","81","29","legal","common","auto_yolo;conf=0.0292"
"3402.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3403.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3404.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3405.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3406.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3407.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3408.jpg","","35","2","85","41","legal","common","auto_yolo;conf=0.0146"
"3409.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3410.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3411.jpg","","16","10","88","36","legal","common","auto_yolo;conf=0.1549"
"3412.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3413.jpg","","10","7","87","37","legal","common","auto_yolo;conf=0.1743"
"3414.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3415.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3416.jpg","","6","13","83","29","legal","common","auto_yolo;conf=0.0260"
"3417.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3418.jpg","","34","12","87","30","legal","common","auto_yolo;conf=0.0182"
"3419.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3420.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3421.jpg","","0","12","80","33","legal","common","auto_yolo;conf=0.0285"
"3422.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3423.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3424.jpg","","8","6","88","35","legal","common","auto_yolo;conf=0.0660"
"3425.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3426.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3427.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3428.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3429.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3430.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3431.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3432.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3433.jpg","","33","12","89","29","legal","common","auto_yolo;conf=0.0363"
"3434.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3435.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3436.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3437.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3438.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3439.jpg","","52","10","76","32","legal","common","auto_yolo;conf=0.0165"
"3440.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3441.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3442.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3443.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3444.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3445.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3446.jpg","","10","7","88","34","legal","common","auto_yolo;conf=0.1812"
"3447.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3448.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3449.jpg","","7","7","85","34","legal","common","auto_yolo;conf=0.0294"
"3450.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3451.jpg","","34","12","87","28","legal","common","auto_yolo;conf=0.2231"
"3452.jpg","","56","2","72","37","legal","common","auto_yolo;conf=0.0138"
"3453.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3454.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3455.jpg","","0","12","88","32","legal","common","auto_yolo;conf=0.0135"
"3456.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3457.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3458.jpg","","6","18","77","24","legal","common","auto_yolo;conf=0.3526"
"3459.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3460.jpg","","11","8","89","32","legal","common","auto_yolo;conf=0.2075"
"3461.jpg","","0","13","81","30","legal","common","auto_yolo;conf=0.1387"
"3462.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3463.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3464.jpg","","5","15","83","28","legal","common","auto_yolo;conf=0.1285"
"3465.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3466.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3467.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3468.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3469.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3470.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3471.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3472.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3473.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3474.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3475.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3476.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3477.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3478.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3479.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3480.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3481.jpg","","42","9","79","31","legal","common","auto_yolo;conf=0.4406"
"3482.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3483.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3484.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3485.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3486.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3487.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3488.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3489.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3490.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3491.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3492.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3493.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3494.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3495.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3496.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3497.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3498.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3499.jpg","","33","3","83","40","legal","common","auto_yolo;conf=0.0112"
"3500.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3501.jpg","","4","6","85","39","legal","common","auto_yolo;conf=0.0303"
"3502.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3503.jpg","","0","12","84","33","legal","common","auto_yolo;conf=0.0247"
"3504.jpg","","0","5","82","41","legal","common","auto_yolo;conf=0.0138"
"3505.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3506.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3507.jpg","","35","13","85","26","legal","common","auto_yolo;conf=0.2327"
"3508.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3509.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3510.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3511.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3512.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3513.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3514.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3515.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3516.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3517.jpg","","7","13","87","29","legal","common","auto_yolo;conf=0.0198"
"3518.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3519.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3520.jpg","","38","13","80","27","legal","common","auto_yolo;conf=0.1659"
"3521.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3522.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3523.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3524.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3525.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3526.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3527.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3528.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3529.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3530.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3531.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3532.jpg","","9","15","83","27","legal","common","auto_yolo;conf=0.1320"
"3533.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3534.jpg","","10","3","83","38","legal","common","auto_yolo;conf=0.0121"
"3535.jpg","","42","8","83","35","legal","common","auto_yolo;conf=0.0140"
"3536.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3537.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3538.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3539.jpg","","33","8","89","33","legal","common","auto_yolo;conf=0.0253"
"3540.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3541.jpg","","37","14","83","26","legal","common","auto_yolo;conf=0.4769"
"3542.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3543.jpg","","37","8","84","31","legal","common","auto_yolo;conf=0.0359"
"3544.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3545.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3546.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3547.jpg","","2","15","88","27","legal","common","auto_yolo;conf=0.0523"
"3548.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3549.jpg","","5","6","87","38","legal","common","auto_yolo;conf=0.0253"
"3550.jpg","","0","16","84","30","legal","common","auto_yolo;conf=0.0287"
"3551.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3552.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"3553.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
